item,itemLabel,image
http://www.wikidata.org/entity/Q894941,Bou Craa,http://commons.wikimedia.org/wiki/Special:FilePath/Bou%20Craa%20mine.jpg
http://www.wikidata.org/entity/Q920156,Bab Taza,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20Taza.jpg
http://www.wikidata.org/entity/Q956049,Oulad Youssef,http://commons.wikimedia.org/wiki/Special:FilePath/Debdou%20quartier%20Oulad%20Youssef%20001.JPG
http://www.wikidata.org/entity/Q966350,Lqliâa,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20parc%20de%20Lqliaa.jpg
http://www.wikidata.org/entity/Q984312,Alnif,http://commons.wikimedia.org/wiki/Special:FilePath/Alnif%2C%20Oase.JPG
http://www.wikidata.org/entity/Q1004716,Ras el Ma,http://commons.wikimedia.org/wiki/Special:FilePath/Ras%20El%20Ma%20Maroc%20001.JPG
http://www.wikidata.org/entity/Q1004716,Ras el Ma,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Ras%20El%20Ma.jpg
http://www.wikidata.org/entity/Q1010760,Telouet,http://commons.wikimedia.org/wiki/Special:FilePath/T%C3%A9louet.JPG
http://www.wikidata.org/entity/Q1014625,M'Hamid El Ghizlane,http://commons.wikimedia.org/wiki/Special:FilePath/M%27hamid-CafeUndShop.jpg
http://www.wikidata.org/entity/Q1014625,M'Hamid El Ghizlane,http://commons.wikimedia.org/wiki/Special:FilePath/Mhamid%20Street.JPG
http://www.wikidata.org/entity/Q1158785,Afourar,http://commons.wikimedia.org/wiki/Special:FilePath/Afourer.jpg
http://www.wikidata.org/entity/Q1169573,Sid L'Mokhtar,http://commons.wikimedia.org/wiki/Special:FilePath/Sid%20L%27Mokhtar.JPG
http://www.wikidata.org/entity/Q1259122,Driouch,http://commons.wikimedia.org/wiki/Special:FilePath/Driouch%20Downtown%2C%20Nadour%20Province.jpg
http://www.wikidata.org/entity/Q1300325,Mahbes,http://commons.wikimedia.org/wiki/Special:FilePath/Mahbes.jpeg
http://www.wikidata.org/entity/Q1356850,La Güera,http://commons.wikimedia.org/wiki/Special:FilePath/Laguera%20view.jpg
http://www.wikidata.org/entity/Q1582100,Tiout,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%86%D8%B8%D8%B1%20%D9%85%D9%86%20%D9%85%D8%B1%D8%AA%D9%81%D8%B9%20%D9%81%D9%8A%20%D9%85%D9%86%D8%B7%D9%82%D8%A9%20%D8%AA%D9%8A%D9%88%D8%AA%20%D9%86%D9%88%D8%A7%D8%AD%D9%8A%20%D8%AA%D8%A7%D8%B1%D9%88%D8%AF%D8%A7%D9%86%D8%AA.jpg
http://www.wikidata.org/entity/Q1657147,Ighrem N'Ougdal,http://commons.wikimedia.org/wiki/Special:FilePath/Agadir-Igherm-n%27Ougdal.JPG
http://www.wikidata.org/entity/Q1678519,Lalla Takerkoust,http://commons.wikimedia.org/wiki/Special:FilePath/LallaTakerkoust%2Ctown.jpg
http://www.wikidata.org/entity/Q1982665,Kassita,http://commons.wikimedia.org/wiki/Special:FilePath/NowKassita.jpg
http://www.wikidata.org/entity/Q2006438,Temsamane,http://commons.wikimedia.org/wiki/Special:FilePath/Temsamane%20med2.jpg
http://www.wikidata.org/entity/Q2152433,Midar,http://commons.wikimedia.org/wiki/Special:FilePath/Midar%2C%20Nadour%20Province%20Sky%20View.jpg
http://www.wikidata.org/entity/Q2154823,Rissani,http://commons.wikimedia.org/wiki/Special:FilePath/MAUSOL%C3%89E%20MOULAY%20ALI%20CHERIF%20-rissani%20-maroc.jpg
http://www.wikidata.org/entity/Q2154823,Rissani,http://commons.wikimedia.org/wiki/Special:FilePath/Rissani%20City%20Gate%202011.jpg
http://www.wikidata.org/entity/Q2281695,Ifrane Atlas-Saghir,http://commons.wikimedia.org/wiki/Special:FilePath/CAM00821.jpg
http://www.wikidata.org/entity/Q2294847,Bouskoura,http://commons.wikimedia.org/wiki/Special:FilePath/Bouskoura%20Morocco.jpg
http://www.wikidata.org/entity/Q2383366,Ksar es-Seghir,http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20es-Seghir.jpg
http://www.wikidata.org/entity/Q2388243,Tah,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%86%D8%B5%D8%A8%20%D8%AA%D8%B0%D9%83%D8%A7%D8%B1%D9%8A%20-%D8%A7%D9%84%D8%B7%D8%A7%D8%AD.jpg
http://www.wikidata.org/entity/Q2413049,Soualem,http://commons.wikimedia.org/wiki/Special:FilePath/Municipalit%C3%A9%20de%20Had%20Soualem.jpg
http://www.wikidata.org/entity/Q2435042,Hassi Berkane,http://commons.wikimedia.org/wiki/Special:FilePath/ONCF%20DF%20118%20Hassi%20Berkane%20-%20Oulad%20Rahou.jpg
http://www.wikidata.org/entity/Q2541521,Zegzel,http://commons.wikimedia.org/wiki/Special:FilePath/Cave%20of%20Zegzel.JPG
http://www.wikidata.org/entity/Q2544597,Aourir,http://commons.wikimedia.org/wiki/Special:FilePath/Aourir.jpg
http://www.wikidata.org/entity/Q2676569,Imilchil,http://commons.wikimedia.org/wiki/Special:FilePath/Imlchil-moussem-zskdan-49.jpg
http://www.wikidata.org/entity/Q2676569,Imilchil,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20isli.jpg
http://www.wikidata.org/entity/Q2717813,Amizmiz,http://commons.wikimedia.org/wiki/Special:FilePath/Amizmiz%20001.jpeg
http://www.wikidata.org/entity/Q2717813,Amizmiz,http://commons.wikimedia.org/wiki/Special:FilePath/Amizmiz%20004.jpeg
http://www.wikidata.org/entity/Q2737756,Issaguen,http://commons.wikimedia.org/wiki/Special:FilePath/Issaguen%20%28Ketama%29%20City%20Center.jpg
http://www.wikidata.org/entity/Q2801411,Ben Taieb,http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20Taieb%20Downtown%2C%20Nador%20Province.jpg
http://www.wikidata.org/entity/Q2826830,Aghbala,http://commons.wikimedia.org/wiki/Special:FilePath/Somewhere%20in%20Aghbala%20mountain%20taking%20this%20beautiful%20Valley%20landscape.jpg
http://www.wikidata.org/entity/Q2826831,"Aghbalou, Morocco",http://commons.wikimedia.org/wiki/Special:FilePath/Aghbalou%20-%20Mesquita.jpg
http://www.wikidata.org/entity/Q2826842,Aghmat,http://commons.wikimedia.org/wiki/Special:FilePath/T%C3%BAmulo%20do%20poeta%20portugu%C3%AAs%20%28nascido%20em%20Beja%29%20Al-Mu%E2%80%99tamid%20%283%29.jpg
http://www.wikidata.org/entity/Q2826902,Tnine Aglou,http://commons.wikimedia.org/wiki/Special:FilePath/Aglou.png
http://www.wikidata.org/entity/Q2827329,Aguelmous,http://commons.wikimedia.org/wiki/Special:FilePath/Aguelmous.jpg
http://www.wikidata.org/entity/Q2844501,Amskroud,http://commons.wikimedia.org/wiki/Special:FilePath/Amskroud.jpg
http://www.wikidata.org/entity/Q6918959,Moulay Bouzarqtoune,http://commons.wikimedia.org/wiki/Special:FilePath/Moulay%20Bouzerktoun.jpg
http://www.wikidata.org/entity/Q7110169,Oualili,http://commons.wikimedia.org/wiki/Special:FilePath/Triumphal%20Arch%20in%20Volubilis%2003.jpg
http://www.wikidata.org/entity/Q7110279,Oued Jdida,http://commons.wikimedia.org/wiki/Special:FilePath/Gare%20-%20Ligne%20de%20F%C3%A8s%2C%20gare%20de%20Oued-Jdida%2C%20construction%20de%20la%20gare%20par%20des%20prisonniers%20allemands%20-%20Oued-Jdida%20-%20M%C3%A9diath%C3%A8que%20de%20l%27architecture%20et%20du%20patrimoine%20-%20AP62T061103.jpg
http://www.wikidata.org/entity/Q7110362,Oukaimden,http://commons.wikimedia.org/wiki/Special:FilePath/Oukaimeden.jpg
http://www.wikidata.org/entity/Q7111281,Ourika,http://commons.wikimedia.org/wiki/Special:FilePath/Flickr%20-%20Tab59%20-%20Mosqu%C3%A9ee%20dans%20la%20vall%C3%A9e%20de%20l%27OURIKA%20dans%20le%20Haut%20Atlas%20Marocain.jpg
http://www.wikidata.org/entity/Q7370731,Rouadi,http://commons.wikimedia.org/wiki/Special:FilePath/Rouadi.jpg
http://www.wikidata.org/entity/Q7508660,Sidi Badhaj,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7508681,Sidi Boubker,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Rhamna%20Province%20AR.png
http://www.wikidata.org/entity/Q7536479,Skoura Lhadra,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Rhamna%20Province%20AR.png
http://www.wikidata.org/entity/Q7536484,Skoura M'Daz,http://commons.wikimedia.org/wiki/Special:FilePath/SKOUA.jpg
http://www.wikidata.org/entity/Q7616121,Sti Fadma,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7616121,Sti Fadma,http://commons.wikimedia.org/wiki/Special:FilePath/Urika%20a%20Setti-Fatma.JPG
http://www.wikidata.org/entity/Q7672893,Tabant,http://commons.wikimedia.org/wiki/Special:FilePath/Tabant%2C%20Ait%20Bougmez%2C%20Maroc.jpg
http://www.wikidata.org/entity/Q7672893,Tabant,http://commons.wikimedia.org/wiki/Special:FilePath/The%20market%20in%20Tabant%2C%20A%C3%AFt%20Bouguemez.jpg
http://www.wikidata.org/entity/Q7674989,Tafraouten,http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20Tafraouten%20-%202021.jpg
http://www.wikidata.org/entity/Q7678950,Talat N'Yaaqoub,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7680555,Tamaguert,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7680596,Tamaloukte,http://commons.wikimedia.org/wiki/Special:FilePath/Douar%20Hanouane%20-%20Commune%20Tamaloukt%20-%20Province%20de%20Taroudant.jpg
http://www.wikidata.org/entity/Q7680986,Tamazouzte,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7682288,Tanant,http://commons.wikimedia.org/wiki/Special:FilePath/Souk%20Tanant%20province%20Azilal.jpg
http://www.wikidata.org/entity/Q7687866,Tataoute,http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20Tataoute%20-%202021.jpg
http://www.wikidata.org/entity/Q7690401,Tazart,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q7690440,Tazemmourt,http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20de%20sant%C3%A9%20Tazemmourt%20-%202021.jpg
http://www.wikidata.org/entity/Q7702998,Teroual,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Ouazzane%20province%20AR.png
http://www.wikidata.org/entity/Q7801272,Tiffert N'Ait Hamza,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20hamza%2015.jpg
http://www.wikidata.org/entity/Q7802949,Tilougguite,http://commons.wikimedia.org/wiki/Special:FilePath/Tillou.jpg
http://www.wikidata.org/entity/Q7810516,Tizguine,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q8066337,Zaouiat Ahansal,http://commons.wikimedia.org/wiki/Special:FilePath/Zaouiat%20ahansal.jpg
http://www.wikidata.org/entity/Q8069420,Zerkten,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Al-Haouz%20Province%20AR.png
http://www.wikidata.org/entity/Q8070008,Zghira,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Ouazzane%20province%20AR.png
http://www.wikidata.org/entity/Q10334921,Nkob,http://commons.wikimedia.org/wiki/Special:FilePath/Nkob-Morocco-1.jpg
http://www.wikidata.org/entity/Q10334921,Nkob,http://commons.wikimedia.org/wiki/Special:FilePath/Nkob-Morocco-3.jpg
http://www.wikidata.org/entity/Q10334921,Nkob,http://commons.wikimedia.org/wiki/Special:FilePath/Nkob-Morocco-4.jpg
http://www.wikidata.org/entity/Q12180072,Aquouass Briech,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B4.jpg
http://www.wikidata.org/entity/Q12182733,Imoulass,http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20Imoulass%20-%202021.jpg
http://www.wikidata.org/entity/Q12184310,El Beddouza,http://commons.wikimedia.org/wiki/Special:FilePath/Fare%20de%20safi.jpg
http://www.wikidata.org/entity/Q12189638,Taouz,http://commons.wikimedia.org/wiki/Special:FilePath/Taouz%2C%20Felszeichnung%202.JPG
http://www.wikidata.org/entity/Q12189638,Taouz,http://commons.wikimedia.org/wiki/Special:FilePath/Taouz%2C%20Tumulus%201%20etc..JPG
http://www.wikidata.org/entity/Q12191863,El Ganzra,http://commons.wikimedia.org/wiki/Special:FilePath/Khemisset%20Al%20Kansera.jpg
http://www.wikidata.org/entity/Q12195135,M'Tal,http://commons.wikimedia.org/wiki/Special:FilePath/Jemaat%20Mtal.jpg
http://www.wikidata.org/entity/Q12195563,Bab Marzouka,http://commons.wikimedia.org/wiki/Special:FilePath/ONCF%20DF%20112%20Bab%20Marzouka.jpg
http://www.wikidata.org/entity/Q12199676,Bni Oulid,http://commons.wikimedia.org/wiki/Special:FilePath/ASC%20Leiden%20-%20van%20Achterberg%20Collection%20-%202%20-%20061%20-%20Un%20march%C3%A9%20aux%20plantes%20utiles.%20Tentes.%20Bouguets%20de%20plantes%20aux%20fleurs%20roses%20-%20Tleta%20Beni%20Oulid%2C%20Maroc%20-%20mai%201997.tiff
http://www.wikidata.org/entity/Q12203600,Tizoughrane,http://commons.wikimedia.org/wiki/Special:FilePath/Idaousmlal.jpg
http://www.wikidata.org/entity/Q12203611,Tissaf,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%88%D8%A7%D8%AF%D9%8A%20%D8%AA%D9%8A%D8%B3%D8%A7%D9%81.jpg
http://www.wikidata.org/entity/Q12211244,Dar Chaoui,http://commons.wikimedia.org/wiki/Special:FilePath/Dar%20Chaoui.jpg
http://www.wikidata.org/entity/Q12211296,Dar Bouazza,http://commons.wikimedia.org/wiki/Special:FilePath/Tamaris%20beach%2C%20Dar%20bouazza.JPG
http://www.wikidata.org/entity/Q12217590,Sidi Ahmed Ou Moussa,http://commons.wikimedia.org/wiki/Special:FilePath/Zawiya%20Sidi%20Ahmed%20ou%20Moussa%20tombe-tchapele%20cost%C3%A9.jpg
http://www.wikidata.org/entity/Q12217677,"Sidi Abed, El Jadida",http://commons.wikimedia.org/wiki/Special:FilePath/La%20plage%20de%20sidi%20abed.jpg
http://www.wikidata.org/entity/Q12217709,Sidi Aissa Ben Ali,http://commons.wikimedia.org/wiki/Special:FilePath/Sidi%20Aissa%20Ben%20Ali%2004.jpg
http://www.wikidata.org/entity/Q14218995,Imouzzer Ida Ou Tanane,http://commons.wikimedia.org/wiki/Special:FilePath/Immouzzer%20cascade%20voile%20de%20la%20mari%C3%A9e.jpg
http://www.wikidata.org/entity/Q16826207,Aguelmam Azegza,http://commons.wikimedia.org/wiki/Special:FilePath/Aguelmam-azegza-LAke-1.jpg
http://www.wikidata.org/entity/Q16826304,Ain Zohra,http://commons.wikimedia.org/wiki/Special:FilePath/Ain%20zohra%20maroc.jpg
http://www.wikidata.org/entity/Q16826416,Ait Sedrate Jbel El Soufla,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Sedrate%20Jbel%20El%20Soufla.jpg
http://www.wikidata.org/entity/Q16826425,Ait Sedrate Sahl El Gharbia,http://commons.wikimedia.org/wiki/Special:FilePath/Imiter%20Oasis%20Golden%20Hour%20%2817642884091%29.jpg
http://www.wikidata.org/entity/Q17011570,Moulay Brahim,http://commons.wikimedia.org/wiki/Special:FilePath/Moulai%20Brahim%20mosk%C3%AAye.JPG
http://www.wikidata.org/entity/Q17013245,Oulad Ghanem,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D9%88%D9%84%D8%A7%D8%AF%20%D8%BA%D8%A7%D9%86%D9%85%203.JPG
http://www.wikidata.org/entity/Q17013263,Oum Rabia,http://commons.wikimedia.org/wiki/Special:FilePath/Sources%20d%27Oum%20Rabii%20%C3%A9.JPG
http://www.wikidata.org/entity/Q17019247,Sidi Ahmed Cherif,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Ouazzane%20province%20AR.png
http://www.wikidata.org/entity/Q18729679,Akhfenir,http://commons.wikimedia.org/wiki/Special:FilePath/Akhafnir%20village.jpg
http://www.wikidata.org/entity/Q19543775,Aïn Chaïr,http://commons.wikimedia.org/wiki/Special:FilePath/Bassin%20et%20Khsar%20d%27A%C3%AFn%20Cha%C3%AFr%2C%20Maroc.jpg
http://www.wikidata.org/entity/Q20383330,"Ait Ouallal, Zagora Province",http://commons.wikimedia.org/wiki/Special:FilePath/Nkob%20village%20d%E2%80%99accueil.jpg
http://www.wikidata.org/entity/Q20395058,Ain Sbit,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D9%8A%D9%86%20%D8%A7%D9%84%D8%B3%D8%A8%D9%8A%D8%AA.jpg
http://www.wikidata.org/entity/Q20395177,Ain Chouater,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D9%8A%D9%86%20%D8%A7%D9%84%D8%B4%D9%88%D8%B7%D8%B1%20%D9%85%D9%86%20%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89.jpg
http://www.wikidata.org/entity/Q22672360,Belyounech,http://commons.wikimedia.org/wiki/Special:FilePath/La%20%22mujer%20muerta%22%20en%20su%20extensi%C3%B3n.jpg
http://www.wikidata.org/entity/Q25454472,Foum El Oued,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B4%D8%A7%D8%B7%D8%A6%20%D9%81%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AF%D8%8C%20%D8%A7%D9%84%D8%B9%D9%8A%D9%88%D9%86.jpg
http://www.wikidata.org/entity/Q25454472,Foum El Oued,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B4%D8%A7%D8%B7%D8%A6%20%D9%81%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AF.jpg
http://www.wikidata.org/entity/Q27534311,Tamanarte,http://commons.wikimedia.org/wiki/Special:FilePath/Assif%20Tamanart%20PC039966.jpg
http://www.wikidata.org/entity/Q27534311,Tamanarte,http://commons.wikimedia.org/wiki/Special:FilePath/Felsgravur%20Tamanart%20PC040007.jpg
http://www.wikidata.org/entity/Q27535307,Sidi Bouhria,http://commons.wikimedia.org/wiki/Special:FilePath/Idbouhrya.JPG
http://www.wikidata.org/entity/Q27535418,Tinzouline,http://commons.wikimedia.org/wiki/Special:FilePath/Prehistory-draa13.jpg
http://www.wikidata.org/entity/Q27537403,Tagmout,http://commons.wikimedia.org/wiki/Special:FilePath/Tagmout.JPG
http://www.wikidata.org/entity/Q27538687,Azla,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A2%D8%B2%D9%84%D8%A7%20azla.png
http://www.wikidata.org/entity/Q3483237,Sidi Harazem,http://commons.wikimedia.org/wiki/Special:FilePath/ETH-BIB-Sidi%20Harazem%2C%20Marabout-Dia%20247-05010.tif
http://www.wikidata.org/entity/Q3486986,Smimou,http://commons.wikimedia.org/wiki/Special:FilePath/Smimou.jpg
http://www.wikidata.org/entity/Q3513793,Tafoughalt,http://commons.wikimedia.org/wiki/Special:FilePath/The%20rock%20home.jpg
http://www.wikidata.org/entity/Q3513834,Taghjijt,http://commons.wikimedia.org/wiki/Special:FilePath/Wash%20your%20sorrows.jpg
http://www.wikidata.org/entity/Q3514599,Talzemt,http://commons.wikimedia.org/wiki/Special:FilePath/Talzemt.jpg
http://www.wikidata.org/entity/Q3514885,Tamri,http://commons.wikimedia.org/wiki/Special:FilePath/Tamri%2C%20Morocco%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q3514940,Tanalt,http://commons.wikimedia.org/wiki/Special:FilePath/Tanalt.jpg
http://www.wikidata.org/entity/Q3516558,Tainaste,http://commons.wikimedia.org/wiki/Special:FilePath/Taynaste%2C%20Taza.jpg
http://www.wikidata.org/entity/Q3518036,Tendrara,http://commons.wikimedia.org/wiki/Special:FilePath/Tendrara.jpg
http://www.wikidata.org/entity/Q3528320,Tighassaline,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AA%D9%8A%D8%BA%D8%B3%D8%A7%D9%84%D9%8A%D9%86.jpg
http://www.wikidata.org/entity/Q3529259,Tioughza,http://commons.wikimedia.org/wiki/Special:FilePath/Tioughza.jpg
http://www.wikidata.org/entity/Q3530003,Tiztoutine,http://commons.wikimedia.org/wiki/Special:FilePath/Rifain-tiztoutine1.jpg
http://www.wikidata.org/entity/Q3532967,Tounfit,http://commons.wikimedia.org/wiki/Special:FilePath/Sidi%20Yahya%20o%20Youssef%20Zawya%20Tounfit.jpg
http://www.wikidata.org/entity/Q3574981,Zaida,http://commons.wikimedia.org/wiki/Special:FilePath/Zaida%20panoramique.jpg
http://www.wikidata.org/entity/Q3784300,Sidi Kaouki,http://commons.wikimedia.org/wiki/Special:FilePath/20190730%20121703-EFFECTS.jpg
http://www.wikidata.org/entity/Q3981680,Tazzarine,http://commons.wikimedia.org/wiki/Special:FilePath/Nkob-Morocco-3.jpg
http://www.wikidata.org/entity/Q3991262,Tighedouine,http://commons.wikimedia.org/wiki/Special:FilePath/Tighedouine.jpg
http://www.wikidata.org/entity/Q4688841,Afella Ighir,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20bounouh.jpg
http://www.wikidata.org/entity/Q4699230,Ait Abdallah,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Abdallah%20%28Landschaft%29.jpg
http://www.wikidata.org/entity/Q4699250,Ait M'Hamed,http://commons.wikimedia.org/wiki/Special:FilePath/Amaynou150.jpg
http://www.wikidata.org/entity/Q4699252,Ait Igas,http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20de%20Ait%20Igass.jpg
http://www.wikidata.org/entity/Q4699254,Ait Milk,http://commons.wikimedia.org/wiki/Special:FilePath/Ait%20Milk%20P7147175.jpg
http://www.wikidata.org/entity/Q4699256,Ait Makhlouf,http://commons.wikimedia.org/wiki/Special:FilePath/Si%C3%A8ge%20de%20la%20Commune%20rurale%20Ait%20Makhlouf.jpg
http://www.wikidata.org/entity/Q2857997,Aoufous,http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Lamaarka-Bab%20Jdid.jpg
http://www.wikidata.org/entity/Q2858000,Aoulouz,http://commons.wikimedia.org/wiki/Special:FilePath/Farm%20-%20Aoulouz%2C%20Morocco.jpg
http://www.wikidata.org/entity/Q2859627,Arbaoua,http://commons.wikimedia.org/wiki/Special:FilePath/Arbaoua.JPG
http://www.wikidata.org/entity/Q2860899,Argana,http://commons.wikimedia.org/wiki/Special:FilePath/ARGANA.jpg
http://www.wikidata.org/entity/Q2876335,Ain Karma,http://commons.wikimedia.org/wiki/Special:FilePath/Village%20Ain%20El%20Karma.jpg
http://www.wikidata.org/entity/Q2876451,Ait Ayach,http://commons.wikimedia.org/wiki/Special:FilePath/Desert%20and%20view%20of%20the%20High%20Atlas%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q2876505,Ait Mzal,http://commons.wikimedia.org/wiki/Special:FilePath/LacAitMzal.jpg
http://www.wikidata.org/entity/Q2877663,Bab Berred,http://commons.wikimedia.org/wiki/Special:FilePath/Pine%20Forest%20near%20Bab%20Berred%20Morocco.jpg
http://www.wikidata.org/entity/Q2903881,Bin El Ouidane,http://commons.wikimedia.org/wiki/Special:FilePath/Bin%20el%20Ouidane%20Dam-catsncarp-14.jpg
http://www.wikidata.org/entity/Q2911924,Bouanane,http://commons.wikimedia.org/wiki/Special:FilePath/%40%D8%A8%D9%88%D8%B9%D9%86%D8%A7%D9%86.jpg
http://www.wikidata.org/entity/Q2921480,Boudinar,http://commons.wikimedia.org/wiki/Special:FilePath/College%20boudinar.jpg
http://www.wikidata.org/entity/Q2929225,Bzou,http://commons.wikimedia.org/wiki/Special:FilePath/Bzou.jpg
http://www.wikidata.org/entity/Q3015955,Dar Oulad Zidouh,http://commons.wikimedia.org/wiki/Special:FilePath/Panneau%20Zidouh.jpg
http://www.wikidata.org/entity/Q3051316,El Kebab,http://commons.wikimedia.org/wiki/Special:FilePath/Elkbab.jpeg
http://www.wikidata.org/entity/Q3087932,Oulmes,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20panoramique%201%20Oulmes.jpg
http://www.wikidata.org/entity/Q3090623,Oukaïmeden,http://commons.wikimedia.org/wiki/Special:FilePath/Jbel.Oukaimeden.jpg
http://www.wikidata.org/entity/Q3100282,"Massa, Morocco",http://commons.wikimedia.org/wiki/Special:FilePath/Oued-Massa-jardins.jpg
http://www.wikidata.org/entity/Q3110024,Tamegroute,http://commons.wikimedia.org/wiki/Special:FilePath/Tamegroute4.jpg
http://www.wikidata.org/entity/Q3110024,Tamegroute,http://commons.wikimedia.org/wiki/Special:FilePath/Zaouia%20Naciria%2C%20Tamegroute%2C%2079-1.jpg
http://www.wikidata.org/entity/Q3118857,Gafait,http://commons.wikimedia.org/wiki/Special:FilePath/Gafait3.jpg
