item,itemLabel,image
http://www.wikidata.org/entity/Q2826831,"Aghbalou, Morocco",
http://www.wikidata.org/entity/Q2826842,Aghmat,
http://www.wikidata.org/entity/Q2826902,Tnine Aglou,
http://www.wikidata.org/entity/Q2827329,Aguelmous,
http://www.wikidata.org/entity/Q2842628,Amejjaou,
http://www.wikidata.org/entity/Q2843153,Ameur,
http://www.wikidata.org/entity/Q2844501,Amskroud,
http://www.wikidata.org/entity/Q2857902,Anezi,
http://www.wikidata.org/entity/Q2857997,Aoufous,
http://www.wikidata.org/entity/Q2858000,Aoulouz,
http://www.wikidata.org/entity/Q2859111,Aqesri,
http://www.wikidata.org/entity/Q2859592,Arazan,
http://www.wikidata.org/entity/Q2859627,Arbaoua,
http://www.wikidata.org/entity/Q2860899,Argana,
http://www.wikidata.org/entity/Q2875129,Aziar,
http://www.wikidata.org/entity/Q2875186,Azlaf,
http://www.wikidata.org/entity/Q2876277,Ain Cheggag,
http://www.wikidata.org/entity/Q2876335,Ain Karma,
http://www.wikidata.org/entity/Q2876451,Ait Ayach,
http://www.wikidata.org/entity/Q2876461,Ait Boubidmane,
http://www.wikidata.org/entity/Q2876496,Ait Izdeg,
http://www.wikidata.org/entity/Q2876499,Aït Ishaq,
http://www.wikidata.org/entity/Q2876500,Ait Majden,
http://www.wikidata.org/entity/Q2876505,Ait Mzal,
http://www.wikidata.org/entity/Q2877663,Bab Berred,
http://www.wikidata.org/entity/Q2895604,Bni Yakhlef,
http://www.wikidata.org/entity/Q2903881,Bin El Ouidane,
http://www.wikidata.org/entity/Q2907466,Bni Khaled,
http://www.wikidata.org/entity/Q2907468,Bni Bounsar,
http://www.wikidata.org/entity/Q2907469,Bni Hadifa,
http://www.wikidata.org/entity/Q2907473,Bni Tadjite,
http://www.wikidata.org/entity/Q2911924,Bouanane,
http://www.wikidata.org/entity/Q2921480,Boudinar,
http://www.wikidata.org/entity/Q2921647,Bou Jedyane,
http://www.wikidata.org/entity/Q2921701,Boulanouare,
http://www.wikidata.org/entity/Q2923477,Bradia,
http://www.wikidata.org/entity/Q2925553,Brikcha,
http://www.wikidata.org/entity/Q2929225,Bzou,
http://www.wikidata.org/entity/Q3015955,Dar Oulad Zidouh,
http://www.wikidata.org/entity/Q3050074,El Menzeh,
http://www.wikidata.org/entity/Q3051316,El Kebab,
http://www.wikidata.org/entity/Q3055936,Er Rteb,
http://www.wikidata.org/entity/Q3078218,Lahraouyine,
http://www.wikidata.org/entity/Q3087932,Oulmes,
http://www.wikidata.org/entity/Q3090623,Oukaïmeden,
http://www.wikidata.org/entity/Q3100282,"Massa, Morocco",
http://www.wikidata.org/entity/Q3100850,Zug,
http://www.wikidata.org/entity/Q3110024,Tamegroute,
http://www.wikidata.org/entity/Q3111760,Gourrama,
http://www.wikidata.org/entity/Q3118857,Gafait,
http://www.wikidata.org/entity/Q3118884,Guenfouda,
http://www.wikidata.org/entity/Q3119508,Guigou,
http://www.wikidata.org/entity/Q3120664,Guisser,
http://www.wikidata.org/entity/Q3125514,Had Bouhssoussen,
http://www.wikidata.org/entity/Q3135328,Oualidia,
http://www.wikidata.org/entity/Q3141700,Ahrara,
http://www.wikidata.org/entity/Q3147885,Idmine,
http://www.wikidata.org/entity/Q3148135,Ighil N'Oumgoun,
http://www.wikidata.org/entity/Q3148139,Ighoud,
http://www.wikidata.org/entity/Q3149563,Imrabten,
http://www.wikidata.org/entity/Q3149573,Imsouane,
http://www.wikidata.org/entity/Q3156016,Itzer,
http://www.wikidata.org/entity/Q3195491,Kerrouchen,
http://www.wikidata.org/entity/Q3214270,Laaounate,
http://www.wikidata.org/entity/Q3216486,Lakhiaita,
http://www.wikidata.org/entity/Q3220085,Laâtamna,
http://www.wikidata.org/entity/Q3260207,Loudaya,
http://www.wikidata.org/entity/Q3272361,M'Semrir,
http://www.wikidata.org/entity/Q3299405,Mirleft,
http://www.wikidata.org/entity/Q3303130,Mezguitem,
http://www.wikidata.org/entity/Q3304306,Tameslouht,
http://www.wikidata.org/entity/Q3305200,Melloussa,
http://www.wikidata.org/entity/Q3306624,Mers El Kheir,
http://www.wikidata.org/entity/Q3307088,Mesti,
http://www.wikidata.org/entity/Q3313109,Mijek,
http://www.wikidata.org/entity/Q3325520,Moulay Abdallah,
http://www.wikidata.org/entity/Q3325534,Moulay Bouazza,
http://www.wikidata.org/entity/Q3325538,Moulay Bousselham,
http://www.wikidata.org/entity/Q3331944,Mzouda,
http://www.wikidata.org/entity/Q3334115,N'Zalat Bni Amar,
http://www.wikidata.org/entity/Q3357931,Ouaoumana,
http://www.wikidata.org/entity/Q3357934,Ouaouizeght,
http://www.wikidata.org/entity/Q3358023,Had Oued Ifrane,
http://www.wikidata.org/entity/Q3358143,Ouirgane,
http://www.wikidata.org/entity/Q3358154,Oulad Amrane,
http://www.wikidata.org/entity/Q3358160,Oulad Frej,
http://www.wikidata.org/entity/Q3358170,Oulad M Barek,
http://www.wikidata.org/entity/Q3358172,Oulad Yaich,
http://www.wikidata.org/entity/Q3358176,Oulad Zbair,
http://www.wikidata.org/entity/Q3358266,Ouled Tayeb,
http://www.wikidata.org/entity/Q3358274,Oulad Zyan,
http://www.wikidata.org/entity/Q3358330,Ounagha,
http://www.wikidata.org/entity/Q3358491,Ourtzagh,
http://www.wikidata.org/entity/Q3405481,Sidi Smail,
http://www.wikidata.org/entity/Q3419779,Ras Tabouda,
http://www.wikidata.org/entity/Q3423400,Reggada,
http://www.wikidata.org/entity/Q3433149,Rislane,
http://www.wikidata.org/entity/Q3460496,Sabbah,
http://www.wikidata.org/entity/Q3474906,Sbouya,
http://www.wikidata.org/entity/Q3482552,Shoul,
http://www.wikidata.org/entity/Q3483152,Sidi Abdallah Ghiat,
http://www.wikidata.org/entity/Q3483176,Sidi Ali Bourakba,
http://www.wikidata.org/entity/Q3483178,Sidi Allal El Bahraoui,
http://www.wikidata.org/entity/Q3483181,Sidi Allal Tazi,
http://www.wikidata.org/entity/Q3483201,Sidi Bou Othmane,
http://www.wikidata.org/entity/Q3483203,Sidi Boubker,
http://www.wikidata.org/entity/Q3483204,Bouknadel,
http://www.wikidata.org/entity/Q3483233,Sidi Hajjaj,
http://www.wikidata.org/entity/Q3483237,Sidi Harazem,
http://www.wikidata.org/entity/Q3483238,Sidi Jaber,
http://www.wikidata.org/entity/Q3483246,Sidi Lahsen,
http://www.wikidata.org/entity/Q3483251,Sidi Lyamani,
http://www.wikidata.org/entity/Q3483271,Sidi Moussa El Majdoub,
http://www.wikidata.org/entity/Q3483299,Sidi Taibi,
http://www.wikidata.org/entity/Q3483305,Sidi Zouine,
http://www.wikidata.org/entity/Q3486243,Skhour Rehamna,
http://www.wikidata.org/entity/Q3486986,Smimou,
http://www.wikidata.org/entity/Q3491585,Khemis Dades,
http://www.wikidata.org/entity/Q3513696,Taddart,
http://www.wikidata.org/entity/Q3513742,Tadrart,
http://www.wikidata.org/entity/Q3513777,Tafajight,
http://www.wikidata.org/entity/Q3513790,Tafetachte,
http://www.wikidata.org/entity/Q3513793,Tafoughalt,
http://www.wikidata.org/entity/Q3513834,Taghjijt,
http://www.wikidata.org/entity/Q3514599,Talzemt,
http://www.wikidata.org/entity/Q3514885,Tamri,
http://www.wikidata.org/entity/Q3514940,Tanalt,
http://www.wikidata.org/entity/Q3515253,Tanourdi,
http://www.wikidata.org/entity/Q3516558,Tainaste,
http://www.wikidata.org/entity/Q3518036,Tendrara,
http://www.wikidata.org/entity/Q3519588,Thar Essouk,
http://www.wikidata.org/entity/Q3528320,Tighassaline,
http://www.wikidata.org/entity/Q3529259,Tioughza,
http://www.wikidata.org/entity/Q3529288,Tiqqi,
http://www.wikidata.org/entity/Q3529989,Tizi Ouasli,
http://www.wikidata.org/entity/Q3530003,Tiztoutine,
http://www.wikidata.org/entity/Q3532931,Toumliline,
http://www.wikidata.org/entity/Q3532937,Toundoute,
http://www.wikidata.org/entity/Q3532967,Tounfit,
http://www.wikidata.org/entity/Q3574981,Zaida,
http://www.wikidata.org/entity/Q3575180,Zemrane,
http://www.wikidata.org/entity/Q3607218,Ait Boudaoud,
http://www.wikidata.org/entity/Q3784300,Sidi Kaouki,
http://www.wikidata.org/entity/Q3784301,Aguerd,
http://www.wikidata.org/entity/Q3850353,Umm Dreiga,
http://www.wikidata.org/entity/Q3891617,Ijoukak,
http://www.wikidata.org/entity/Q3915278,Sidi Bousber,
http://www.wikidata.org/entity/Q3980098,Taghbalte,
http://www.wikidata.org/entity/Q3980137,Tagounite,
http://www.wikidata.org/entity/Q3981680,Tazzarine,
http://www.wikidata.org/entity/Q3991171,Tichla,
http://www.wikidata.org/entity/Q3991198,Tidili Mesfioua,
http://www.wikidata.org/entity/Q3991262,Tighedouine,
http://www.wikidata.org/entity/Q4118513,Fdalate,
http://www.wikidata.org/entity/Q4663230,Abadou,
http://www.wikidata.org/entity/Q4664804,Abdelghaya Souahel,
http://www.wikidata.org/entity/Q4670009,Abteh,
http://www.wikidata.org/entity/Q4678367,Adaghas,
http://www.wikidata.org/entity/Q4680791,"Adar, Morocco",
http://www.wikidata.org/entity/Q4680871,Adassil,
http://www.wikidata.org/entity/Q4688791,Afalla Issen,
http://www.wikidata.org/entity/Q4688841,Afella Ighir,
http://www.wikidata.org/entity/Q4690968,Agadir Melloul,
http://www.wikidata.org/entity/Q4692403,Aghbar,
http://www.wikidata.org/entity/Q4692450,Aghouinite,
http://www.wikidata.org/entity/Q4692883,Aglif,
http://www.wikidata.org/entity/Q4693645,Agoudi N'Lkhair,
http://www.wikidata.org/entity/Q4695159,Ahl Oued Za,
http://www.wikidata.org/entity/Q4695161,Ahl Ramel,
http://www.wikidata.org/entity/Q4695164,Ahl Tifnoute,
http://www.wikidata.org/entity/Q4695168,Ahlaf,
http://www.wikidata.org/entity/Q4695681,Ahmar Laglalcha,
http://www.wikidata.org/entity/Q4697329,Ain Beida,
http://www.wikidata.org/entity/Q4697332,Ain Blal,
http://www.wikidata.org/entity/Q4697336,Ain Dorbane,
http://www.wikidata.org/entity/Q4697338,Ain Dfali,
http://www.wikidata.org/entity/Q4697344,Ain Jemaa,
http://www.wikidata.org/entity/Q4697349,Ain Lehjer,
http://www.wikidata.org/entity/Q4697353,Ain Nzagh,
http://www.wikidata.org/entity/Q4697354,Ain Orma,
http://www.wikidata.org/entity/Q4697365,Ain Tazitounte,
http://www.wikidata.org/entity/Q4699224,Ait Aadel,
http://www.wikidata.org/entity/Q4699226,Ait Abbas,
http://www.wikidata.org/entity/Q4699227,Ait Aissi Ihahane,
http://www.wikidata.org/entity/Q4699228,Ait Amira,
http://www.wikidata.org/entity/Q4699230,Ait Abdallah,
http://www.wikidata.org/entity/Q4699231,Ait Blal,
http://www.wikidata.org/entity/Q4699232,Ait Bou Oulli,
http://www.wikidata.org/entity/Q4699233,Ait Bazza,
http://www.wikidata.org/entity/Q4699234,Ait Bourzouine,
http://www.wikidata.org/entity/Q4699235,Ait Erkha,
http://www.wikidata.org/entity/Q4699236,Ait Faska,
http://www.wikidata.org/entity/Q4699237,Ait El Mane,
http://www.wikidata.org/entity/Q4699239,Ait Haddou Youssef,
http://www.wikidata.org/entity/Q4699240,Ait Hammou,
http://www.wikidata.org/entity/Q4699242,Ait Hadi,
http://www.wikidata.org/entity/Q4699243,Ait Harz Allah,
http://www.wikidata.org/entity/Q4699244,Ait Hkim Ait Yzid,
http://www.wikidata.org/entity/Q4699247,Ait Issafen,
http://www.wikidata.org/entity/Q4699248,Ait Kamara,
http://www.wikidata.org/entity/Q4699250,Ait M'Hamed,
http://www.wikidata.org/entity/Q4699252,Ait Igas,
http://www.wikidata.org/entity/Q4699253,Ait Mazigh,
http://www.wikidata.org/entity/Q4699254,Ait Milk,
http://www.wikidata.org/entity/Q4699256,Ait Makhlouf,
http://www.wikidata.org/entity/Q4699257,Ait Naamane,
http://www.wikidata.org/entity/Q4699258,Ait Ouadrim,
http://www.wikidata.org/entity/Q4699259,Ait Ouaarda,
http://www.wikidata.org/entity/Q4699260,Ait Ouafqa,
http://www.wikidata.org/entity/Q4699261,Ait Ouikhalfen,
http://www.wikidata.org/entity/Q4699262,"Ait Ouallal, Meknès Prefecture",
http://www.wikidata.org/entity/Q4699263,Ait Oum El Bekht,
http://www.wikidata.org/entity/Q4699265,Ait Ouqabli,
http://www.wikidata.org/entity/Q4699268,Ait Said,
http://www.wikidata.org/entity/Q4699270,Ait Sidi Daoud,
http://www.wikidata.org/entity/Q4699271,Ait Taguella,
http://www.wikidata.org/entity/Q4699272,Ait Taleb,
http://www.wikidata.org/entity/Q4699273,Ait Tamlil,
http://www.wikidata.org/entity/Q4699274,Ait Yaazem,
http://www.wikidata.org/entity/Q4699275,Ait Youssef Ou Ali,
http://www.wikidata.org/entity/Q4699689,"Ajdir, Taza",
http://www.wikidata.org/entity/Q4700298,Akarma,
http://www.wikidata.org/entity/Q4703980,Al Haouafate,
http://www.wikidata.org/entity/Q4704207,Al Khalfia,
http://www.wikidata.org/entity/Q4704358,Al Majjatia Oulad Taleb,
http://www.wikidata.org/entity/Q4733854,Almis Marmoucha,
http://www.wikidata.org/entity/Q4739434,"Amalou, Morocco",
http://www.wikidata.org/entity/Q4745989,Amghras,
http://www.wikidata.org/entity/Q4747223,Ammelne,
http://www.wikidata.org/entity/Q4748877,Amtar,
http://www.wikidata.org/entity/Q4761709,Anergui,
http://www.wikidata.org/entity/Q4761784,Anfeg,
http://www.wikidata.org/entity/Q4770423,Anougal,
http://www.wikidata.org/entity/Q4778477,Anzou,
http://www.wikidata.org/entity/Q4778811,Aouguenz,
http://www.wikidata.org/entity/Q4782866,Aquermoud,
http://www.wikidata.org/entity/Q4784585,Arbaa Ait Abdellah,
http://www.wikidata.org/entity/Q4784587,Arbaa Rasmouka,
http://www.wikidata.org/entity/Q4784591,Arbaa Taourirt,
http://www.wikidata.org/entity/Q4807050,Asjen,
http://www.wikidata.org/entity/Q4807124,Askaouen,
http://www.wikidata.org/entity/Q4808335,"Assads, Morocco",
http://www.wikidata.org/entity/Q4808359,Assaisse,
http://www.wikidata.org/entity/Q4808362,Assaki,
http://www.wikidata.org/entity/Q4808848,Assif El Mal,
http://www.wikidata.org/entity/Q4810308,Assoul,
http://www.wikidata.org/entity/Q4832115,Azaghar N'Irs,
http://www.wikidata.org/entity/Q4832483,Azgour,
http://www.wikidata.org/entity/Q4832907,Azrar,
http://www.wikidata.org/entity/Q4833263,Aïn Aïcha,
http://www.wikidata.org/entity/Q4833287,Aïn Médiouna,
http://www.wikidata.org/entity/Q4837221,Bab Tiouka,
http://www.wikidata.org/entity/Q4842547,Bahhara Oulad Ayad,
http://www.wikidata.org/entity/Q4882219,Belfaa,
http://www.wikidata.org/entity/Q4885992,Ben Khlil,
http://www.wikidata.org/entity/Q4887904,Beni Malek,
http://www.wikidata.org/entity/Q4907017,Bigoudine,
http://www.wikidata.org/entity/Q4915523,Bir Anzarane,
http://www.wikidata.org/entity/Q4915563,Bir Taleb,
http://www.wikidata.org/entity/Q4930986,Bni Abdallah,
http://www.wikidata.org/entity/Q4930987,Bni Ahmed Cherqia,
http://www.wikidata.org/entity/Q4930988,Bni Ahmed Gharbia,
http://www.wikidata.org/entity/Q4930989,Bni Ahmed Imoukzan,
http://www.wikidata.org/entity/Q4930990,Bni Ammart,
http://www.wikidata.org/entity/Q4930991,Bni Ayat,
http://www.wikidata.org/entity/Q4930992,Bni Arouss,
http://www.wikidata.org/entity/Q4930993,Bni Bchir,
http://www.wikidata.org/entity/Q4930994,Bni Bouchibet,
http://www.wikidata.org/entity/Q4930995,Bni Boufrah,
http://www.wikidata.org/entity/Q4930997,Bni Bouzra,
http://www.wikidata.org/entity/Q4930998,Bni Darkoul,
http://www.wikidata.org/entity/Q4930999,Bni Faghloum,
http://www.wikidata.org/entity/Q4931000,Bni Garfett,
http://www.wikidata.org/entity/Q4931002,Bni Gmil Maksouline,
http://www.wikidata.org/entity/Q4931003,Bni Hassane,
http://www.wikidata.org/entity/Q4931004,Bni Khloug,
http://www.wikidata.org/entity/Q4931006,Bni Mansour,
http://www.wikidata.org/entity/Q4931007,Bni Oual,
http://www.wikidata.org/entity/Q4931009,Bni Quolla,
http://www.wikidata.org/entity/Q4931010,Bni Rzine,
http://www.wikidata.org/entity/Q4931011,Bni Salah,
http://www.wikidata.org/entity/Q4931014,Bni Smih,
http://www.wikidata.org/entity/Q4931015,Bni Yagrine,
http://www.wikidata.org/entity/Q4949212,Bouabout Amdlane,
http://www.wikidata.org/entity/Q4949231,Bouarouss,
http://www.wikidata.org/entity/Q4949264,Bouchabel,
http://www.wikidata.org/entity/Q4949269,Bouchane,
http://www.wikidata.org/entity/Q4949463,Bouhouda,
http://www.wikidata.org/entity/Q4949512,Boulaouane,
http://www.wikidata.org/entity/Q4949788,Bounaamane,
http://www.wikidata.org/entity/Q4950036,Bounrar,
http://www.wikidata.org/entity/Q4950440,Boutferda,
http://www.wikidata.org/entity/Q4950471,Boutrouch,
http://www.wikidata.org/entity/Q4950500,Bouzemmour,
http://www.wikidata.org/entity/Q5068404,Chakrane,
http://www.wikidata.org/entity/Q5086646,Charqaoua,
http://www.wikidata.org/entity/Q5088729,Chbanate,
http://www.wikidata.org/entity/Q5088731,Chbika,
http://www.wikidata.org/entity/Q5221898,Dar Jamaa,
http://www.wikidata.org/entity/Q5221909,Dar Laaslouji,
http://www.wikidata.org/entity/Q5221917,Dar Oum Soltane,
http://www.wikidata.org/entity/Q5261728,Derdara,
http://www.wikidata.org/entity/Q5285423,Dkhissa,
http://www.wikidata.org/entity/Q5302210,Douirane,
http://www.wikidata.org/entity/Q5336609,Eddir,
http://www.wikidata.org/entity/Q5350784,El Atef,
http://www.wikidata.org/entity/Q5351260,El Faid,
http://www.wikidata.org/entity/Q5351492,El Koudia El Beida,
http://www.wikidata.org/entity/Q5351532,El Maader El Kabir,
http://www.wikidata.org/entity/Q5351554,El Mansouria,
http://www.wikidata.org/entity/Q5351584,El Mers,
http://www.wikidata.org/entity/Q5351723,El Orjane,
http://www.wikidata.org/entity/Q5378987,"Enjil, Morocco",
http://www.wikidata.org/entity/Q5392453,Ermilate,
http://www.wikidata.org/entity/Q5392456,Ermila,
http://www.wikidata.org/entity/Q5447396,Fifi,
http://www.wikidata.org/entity/Q5501405,"Freija, Morocco",
http://www.wikidata.org/entity/Q5504804,Fritissa,
http://www.wikidata.org/entity/Q5518168,Galaz,
http://www.wikidata.org/entity/Q5557478,Ghouazi,
http://www.wikidata.org/entity/Q5567503,Gleibat El Foula,
http://www.wikidata.org/entity/Q5573724,Gmassa,
http://www.wikidata.org/entity/Q5613096,Gteter,
http://www.wikidata.org/entity/Q5637534,Had Dra,
http://www.wikidata.org/entity/Q5661733,Al Bahraoyine,
http://www.wikidata.org/entity/Q5669510,Allyene,
http://www.wikidata.org/entity/Q5760780,Hilala,
http://www.wikidata.org/entity/Q5968571,Laaouama,
http://www.wikidata.org/entity/Q5983792,Ibdar,
http://www.wikidata.org/entity/Q5986049,Ichamraren,
http://www.wikidata.org/entity/Q5987152,Ida Ou Guelloul,
http://www.wikidata.org/entity/Q5987155,Ida Ou Kazzou,
http://www.wikidata.org/entity/Q5987160,Ida Ougnidif,
http://www.wikidata.org/entity/Q5987164,Ida Ou Moumen,
http://www.wikidata.org/entity/Q5987168,Ida Ougoummad,
http://www.wikidata.org/entity/Q5991698,Ighil,
http://www.wikidata.org/entity/Q5992079,Igli,
http://www.wikidata.org/entity/Q5993936,Igoudar Mnabha,
http://www.wikidata.org/entity/Q5994446,Iguerferouane,
http://www.wikidata.org/entity/Q5994457,Iguidi,
http://www.wikidata.org/entity/Q6003965,Imi Mqourn,
http://www.wikidata.org/entity/Q6003971,Imi N'Fast,
http://www.wikidata.org/entity/Q6003982,Imi N'Tayart,
http://www.wikidata.org/entity/Q6004090,Imindounit,
http://www.wikidata.org/entity/Q6004236,Imlili,
http://www.wikidata.org/entity/Q6004240,"Imlil, Tadla-Azilal",
http://www.wikidata.org/entity/Q6014369,Inchaden,
http://www.wikidata.org/entity/Q6064171,Iounane,
http://www.wikidata.org/entity/Q6072209,Irohalen,
http://www.wikidata.org/entity/Q6088172,Isseksi,
http://www.wikidata.org/entity/Q6101904,Izemmouren,
http://www.wikidata.org/entity/Q6109543,Jaafra,
http://www.wikidata.org/entity/Q6123262,Jahjouh,
http://www.wikidata.org/entity/Q6123514,Jaidate,
http://www.wikidata.org/entity/Q6137989,Taghramt,
http://www.wikidata.org/entity/Q6159370,Jaqma,
http://www.wikidata.org/entity/Q6168632,Jbabra,
http://www.wikidata.org/entity/Q6294505,Jouamaa,
http://www.wikidata.org/entity/Q6395311,Ketama,
http://www.wikidata.org/entity/Q6401913,Khnichet,
http://www.wikidata.org/entity/Q6434808,Kouzemt,
http://www.wikidata.org/entity/Q6440690,Ksabi Moulouya,
http://www.wikidata.org/entity/Q6440696,Ksar Bjir,
http://www.wikidata.org/entity/Q6440699,Ksar El Majaz,
http://www.wikidata.org/entity/Q6466536,Laagagcha,
http://www.wikidata.org/entity/Q6466560,Laamria,
http://www.wikidata.org/entity/Q6466608,Laatamna,
http://www.wikidata.org/entity/Q6466609,Laatatra,
http://www.wikidata.org/entity/Q6466617,Laattaouia Ech-Chaybia,
http://www.wikidata.org/entity/Q6467609,Labrikiyne,
http://www.wikidata.org/entity/Q6471952,Lagdadra,
http://www.wikidata.org/entity/Q6472051,Lagfifat,
http://www.wikidata.org/entity/Q6472089,Laghdir,
http://www.wikidata.org/entity/Q6472090,Laghdira,
http://www.wikidata.org/entity/Q6472108,Laghnadra,
http://www.wikidata.org/entity/Q6472109,Laghnimyine,
http://www.wikidata.org/entity/Q6473251,Lahlaf M'Zab,
http://www.wikidata.org/entity/Q6473439,Lahouaza,
http://www.wikidata.org/entity/Q6473471,Lahsasna,
http://www.wikidata.org/entity/Q6479579,Lakhnafif,
http://www.wikidata.org/entity/Q6481078,Lambarkiyine,
http://www.wikidata.org/entity/Q6481808,Lamhadi,
http://www.wikidata.org/entity/Q6481809,Lamhara,
http://www.wikidata.org/entity/Q6481810,Lamharra,
http://www.wikidata.org/entity/Q6481811,Lamharza Essahel,
http://www.wikidata.org/entity/Q6482043,Lamkansa,
http://www.wikidata.org/entity/Q6482123,Lamnizla,
http://www.wikidata.org/entity/Q6482705,Lamrabih,
http://www.wikidata.org/entity/Q6482766,Lamzoudia,
http://www.wikidata.org/entity/Q6488033,Laouamra,
http://www.wikidata.org/entity/Q6488478,Laqraqra,
http://www.wikidata.org/entity/Q6488479,Laqsir,
http://www.wikidata.org/entity/Q6521520,Lamssid,
http://www.wikidata.org/entity/Q6532523,Bghaghza,
